CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,SCORE,GRADE
41509875,LAKRUWANA SRI LANKA UNDER ONE ROOF,STATEN ISLAND,668,BAY STREET,10304,3478576619,Indian,9.0,A
41509909,BILL'S BAR & BURGER ROCKEFELLER CENTER,MANHATTAN,45,ROCKEFELLER CENTER,10020,2127058510,American ,9.0,A
41510014,EL CANELAZO BAR RESTAURANT,QUEENS,8004,ROOSEVELT AVENUE,11372,7184290016,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12.0,A
41510203,MOMO SUSHI,BROOKLYN,43,BOGART STREET,11206,7184186666,Japanese,9.0,A
41510404,JUSTIN'S,QUEENS,24513,FRANCIS LEWIS BOULEVARD,11422,7189781949,Spanish,8.0,A
41510509,THE THREE MONKEYS,MANHATTAN,236       ,WEST   54 STREET                                  ,10019,2125862080,American ,5.0,A
41510846,218 RESTAURANT,MANHATTAN,218220,GRAND STREET,10013,2122268039,Chinese,12.0,A
41510896,PAERDEGAT ATHLETIC CLUB,BROOKLYN,1500,PAERDEGAT AVENUE NORTH,11236,7182091010,American ,10.0,A
41510938,AFTER 8,QUEENS,2587,STEINWAY STREET,11103,7187775757,Egyptian,11.0,A
41510955,COOYAH,BRONX,3563,BOSTON ROAD,10469,7186544400,Caribbean,12.0,A
41511019,PINE BOX ROCK SHOP,BROOKLYN,12 ,GRATTAN STREET,11206,7183666311,American ,10.0,A
41511064,GREAT DRAGON PALACE,QUEENS,13822,FARMERS BOULEVARD,11434,7187121300,Chinese,10.0,A
41511228,YUMMY YUMMY KITCHEN,BROOKLYN,4122      ,4 AVENUE                                          ,11232,7187680988,Chinese,12.0,A
41511273,BETTOLONA,MANHATTAN,3143,BROADWAY,10027,2127491125,Italian,10.0,A
41511300,BABYLON,MANHATTAN,208,EAST   34 STREET,10016,2129330912,Turkish,9.0,A
41511333,CHINA PAVILION,BROOKLYN,302,TROY AVENUE,11213,7182218888,Chinese,7.0,A
41511427,CULTURE ESPRESSO,MANHATTAN,72,WEST   38 STREET,10018,2123020200,Café/Coffee/Tea,8.0,A
41511463,GERBASI RISTORANTE,BRONX,2389,ARTHUR AVENUE,10458,7182205735,Italian,9.0,A
41511660,EL ECONOMICO RESTAURANT,BRONX,5589,BROADWAY,10463,7186015577,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10.0,A
41511725,NEW CAFE MINUTKA-HOME KITCHEN,BROOKLYN,504,BRIGHTON BEACH AVENUE,11235,7185130075,Russian,2.0,A
41511775,JIN XIN CHINESE RESTAURANT,BRONX,1023,OGDEN AVENUE,10452,7185881688,Chinese,2.0,A
41511984,CADAQUES,BROOKLYN,188,GRAND STREET,11211,7182187776,Spanish,11.0,A
41512126,LP 'N HARMONY,BROOKLYN,683,GRAND STREET,11211,6467658269,American ,7.0,A
41512397,TWO GRANDPA'S PIZZA,BRONX,1839,GRAND CONCOURSE,10453,3472697375,Pizza/Italian,4.0,A
41512557,CHINA CITY RESTAURANT,BROOKLYN,903,MYRTLE AVENUE,11206,7183023888,Chinese,12.0,A
41512559,EL VIEJO JOBO RESTAURANT,MANHATTAN,231,SHERMAN AVENUE,10034,2125675050,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11.0,A
41512566,FUSHA,MANHATTAN,1065      ,1 AVENUE                                          ,10022,2127528883,Asian,11.0,A
41512587,KAFF KAFE,BROOKLYN,5320      ,16 AVENUE                                         ,11204,7184360808,Jewish/Kosher,10.0,A
41512734,CENTRAL MARKET,MANHATTAN,1,PENN PLAZA,10119,6463987100,American ,7.0,A
41512878,LA SLOWTERIA,BROOKLYN,548,COURT STREET,11231,7188582222,American ,13.0,A
41512888,LASANI RESTAURANT,MANHATTAN,15,WEST   29 STREET,10001,2126833737,Pakistani,10.0,A
41512890,DRAGON EXPRESS,QUEENS,4236,235 STREET,11363,7184285500,Chinese,4.0,A
41512992,BAY RIDGE DINER,BROOKLYN,8017,5 AVENUE,11209,7189210266,American ,8.0,A
41513074,WB CARIBBEAN RESTAURANT,BROOKLYN,9407      ,CHURCH AVENUE                                     ,11212,7183421543,Caribbean,8.0,A
41513165,VARIETY BAKERY,QUEENS,8028,NORTHERN BOULEVARD,11372,7184463625,Bakery,12.0,A
41513180,HOTEL TORTUGA,MANHATTAN,246,EAST   14 STREET,10003,2122281884,Mexican,2.0,A
41513237,GUANG MING,MANHATTAN,1764,1 AVENUE,10128,2129961570,Chinese,7.0,A
41513285,MINNI SHABU SHABU,QUEENS,13617,38 AVENUE,11354,7187626277,Chinese/Japanese,7.0,A
41513313,SCHNITZI,BROOKLYN,5326,NEW UTRECHT AVENUE,11219,7186333337,Jewish/Kosher,9.0,A
41513509,NEW WOK,BRONX,481,BROOK AVENUE,10455,7182925132,Chinese,13.0,A
41513545,THE FAT RADISH,MANHATTAN,17,ORCHARD STREET,10002,2123004053,English,3.0,A
41513612,T2 - GO,BROOKLYN,2001,ORIENTAL BOULEVARD,11235,7183685959,Café/Coffee/Tea,0.0,A
41513741,SADDLE ROAD ROTI SHOP,BROOKLYN,873,SCHENECTADY AVENUE,11203,3472953404,Caribbean,12.0,A
41513768,NEW KIM'S CHINESE FOOD,QUEENS,24222,MERRICK BOULEVARD,11422,7185252166,Chinese,12.0,A
41513809,MONA LISA,QUEENS,3613,164 STREET,11358,7187620053,Korean,5.0,A
41513849,GRAND GREAT WALL RESTAURANT INC,MANHATTAN,1588,AMSTERDAM AVENUE,10031,2122837123,Chinese,10.0,A
41514254,ELIM DELI CAFE,MANHATTAN,851,LEXINGTON AVENUE,10065,2124398320,Delicatessen,9.0,A
41514395,ESMERALDO BAKERY,MANHATTAN,538,WEST  181 STREET,10033,2125432250,Bakery,12.0,A
41514447,EL PAISANO PIZZERIA,BRONX,3444,E TREMONT AVE,10465,7188236318,Pizza,12.0,A
41514518,LE BISTRO D'A COTE,MANHATTAN,1590,1 AVENUE,10028,2127729200,French,13.0,A
41514541,ATLANTIC GRILL WEST,MANHATTAN,49,WEST   64 STREET,10023,2127874663,American ,11.0,A
41514585,VENTICINQUE COFFEE,BROOKLYN,162       ,5 AVENUE                                          ,11217,9172172984,Café/Coffee/Tea,7.0,A
41514706,FRIED DUMPLING JIE JIE SHENG,QUEENS,4004,UNION STREET,11354,7189393489,Chinese,10.0,A
41514714,STRAND BISTRO,MANHATTAN,33        ,WEST   37 STREET                                  ,10018,2124481024,American ,12.0,A
41514752,FRANCOIS PAYARD BAKERY,MANHATTAN,116       ,WEST HOUSTON STREET                               ,10012,2129950888,Bakery,5.0,A
41514880,EL PANCHO STEAK HOUSE,BRONX,43,BRUCKNER BOULEVARD,10454,7185855855,Steak,10.0,A
41514937,WORLD BEAN,QUEENS,0,LAGUARDIA AIRPORT,11369,3479560539,Café/Coffee/Tea,11.0,A
41514976,LUCID CAFE,MANHATTAN,311       ,LEXINGTON AVENUE                                  ,10016,2122908546,Café/Coffee/Tea,5.0,A
41514977,JUVENTINO,BROOKLYN,370       ,FIFTH AVENUE                                      ,11215,7183608469,American ,13.0,A
41515015,TAGLIARE PIZZA  DELTA TERMINAL,QUEENS,0,LAGUARDIA AIRPORT,11369,2159970667,American ,5.0,A
41515019,BISOUX RESTAURANT,QUEENS,0,LAGUARDIA AIRPORT,11369,2159970667,American ,4.0,A
41515437,SUPER SKYWAY RESTAURANT,BROOKLYN,2032      ,BATH AVENUE                                       ,11214,7183733332,Pakistani,5.0,A
41515501,GEORGES LUNCHEONETTE,BROOKLYN,2157,UTICA AVENUE,11234,7183779182,American ,5.0,A
41515513,PARK AVENUE WINTER,MANHATTAN,360,PARK AVENUE SOUTH,10010,2129517111,Hawaiian,13.0,A
41515650,NYU-WEINSTEIN DINING HALL,MANHATTAN,5-11,UNIVERSITY PLACE,10003,2129984693,American ,13.0,A
41515676,KYOTO,BROOKLYN,115       ,SMITH STREET                                      ,11201,7185225888,Japanese,13.0,A
41515681,LEE WANG RESTAURANT,BRONX,2129,VALENTINE AVENUE,10457,7183647995,Chinese,3.0,A
41515691,ANDRE'S HUNGARIAN STRUDELS & PASTRIES,MANHATTAN,1049,1 AVENUE,10022,2122078117,Bakery,9.0,A
41515769,XIN BAO SUSHI HOUSE,QUEENS,13742,GUY R BREWER BOULEVARD,11434,7189778989,Chinese,9.0,A
41515837,MEXI BBQ KITCHEN & DROUGHT,QUEENS,371113,30 AVENUE,11103,7186260333,Mexican,11.0,A
41515853,BISOUX MARKET/WORLD BEAN,QUEENS,0,LAGUARDIA AIRPORT,11369,2159970665,American ,10.0,A
41515855,AVE NIDA,MANHATTAN,25        ,AVENUE B                                                                                            ,10009,6466926216,American ,7.0,A
41515859,CUSTOM BURGERS PAT LA FRIEDA,QUEENS,0,LAGUARDIA AIRPORT,11369,2159970667,Hamburgers,4.0,A
41515868,BAR BRACE,QUEENS,0,LAGUARDIA AIRPORT,11369,6464775291,Italian,2.0,A
41516054,CAFE MAGGIO,MANHATTAN,1750      ,YORK AVENUE                                       ,10128,9178379211,American ,11.0,A
41516263,NO QUARTER,BROOKLYN,8015,5 AVENUE,11209,7187019180,American ,12.0,A
41516427,KING WOK TAKEOUT,BROOKLYN,3510 ,NOSTRAND AVENUE,11229,7186152117,Chinese,12.0,A
41516545,CENTRO DE BIENESTAR DAYSI,QUEENS,8778,169 STREET,11432,9174402314,"Juice, Smoothies, Fruit Salads",5.0,A
41516689,THE JUICE BAR,STATEN ISLAND,2655      ,RICHMOND AVENUE                                   ,10314,7188099253,Fruits/Vegetables,12.0,A
41516864,MISO JAPANESE FUSION,BROOKLYN,40,MAIN STREET,11201,7188588388,Japanese,10.0,A
41517086,GIUSEPPINA'S BRICK OVEN,BROOKLYN,691,6 AVENUE,11215,7184995052,Pizza,6.0,A
41517559,LAS BANDERAS SPORT BAR,BRONX,1710,UNIVERSITY AVENUE,10453,3477918835,Spanish,10.0,A
41517779,HAPPY KITCHEN,QUEENS,8012,37 AVENUE,11372,7188031600,Japanese,7.0,A
41517801,CHINA GARDEN RESTAURANT,BROOKLYN,1157,BROADWAY,11221,7189194476,Chinese,12.0,A
41517897,BUENA NUTRICION,MANHATTAN,52        ,SHERMAN AVENUE                                    ,10040,6463541997,"Juice, Smoothies, Fruit Salads",2.0,A
41518586,BEDFORD HILL,BROOKLYN,343,FRANKLIN AVENUE,11238,7186367650,American ,7.0,A
41518692,JR GOURMET DELI & PRODUCE,BRONX,2045,BARTOW AVENUE,10475,7186710717,Delicatessen,4.0,A
41518842,THE BAGEL MARKET,BROOKLYN,106,7 AVENUE,11215,7182304700,Bagels/Pretzels,7.0,A
41519334,ICE CREAM CENTER & CAFE,BROOKLYN,4511,13 AVENUE,11219,7184380018,Jewish/Kosher,12.0,A
41519373,BUNGALO,QUEENS,3203,BROADWAY,11106,7182047010,Armenian,12.0,A
41519383,BALIMAYA RESTAURANT,BRONX,2535,3 AVENUE,10451,7184011122,African,10.0,A
41519401,AGAVE DELI GROCERY,BROOKLYN,252       ,KINGS HIGHWAY                                     ,11223,7182661006,Mexican,9.0,A
41519403,BROOKLYN WINERY,BROOKLYN,213,NORTH    8 STREET,11211,3477631506,American ,12.0,A
41519432,SAN MATTEO PIZZA ESPRESSO BAR,MANHATTAN,1739,2 AVENUE,10128,2124266943,Pizza,7.0,A
41519587,BLIND BARBER,MANHATTAN,339,EAST 10 STREET,10009,2122282123,American ,10.0,A
41519679,RIVERDALE SECOND HELPING,BRONX,3532      ,JOHNSON AVENUE                                    ,10463,7185481818,Jewish/Kosher,9.0,A
41519681,FIGURA SALUDABLE,QUEENS,9208,173 STREET,11433,3472658927,Spanish,8.0,A
41519860,LALLISSE,MANHATTAN,161,LEXINGTON AVENUE,10016,2126861352,Mediterranean,13.0,A
41519888,NONO,QUEENS,4223,BELL BOULEVARD,11361,7184286666,American ,8.0,A
41519961,MORINI OSTERIA ROMAGNOLA,MANHATTAN,218,LAFAYETTE STREET,10012,2129658777,Italian,2.0,A
41520417,INDUSTRY,MANHATTAN,355,WEST   52 STREET,10019,6464762747,American ,12.0,A
41520477,SABOR A MEXICO TAQUERIA,MANHATTAN,160,1 AVENUE,10009,2125334002,Mexican,9.0,A
41520487,ALOFT HARLEM WXYZ REFUEL,MANHATTAN,2300      ,FREDERICK DOUGLAS BOULEVARD                                                                         ,10027,2127494000,American ,12.0,A
41520756,BAKE & THINGS RESTAURANT,BROOKLYN,1489      ,FLATBUSH AVENUE                                   ,11210,7184841080,Caribbean,7.0,A
41520844,POP'S COFFEE DINER,QUEENS,4429,KISSENA BOULEVARD,11355,7184637719,American ,8.0,A
41520872,KIKU SUSHI,BROOKLYN,453       ,7 AVENUE                                          ,11215,7183691155,Japanese,10.0,A
41521007,PRIME TAVERN/DELTA TERMINAL,QUEENS,,US AIRWAYS TERMINAL,11371,7186566210,American ,9.0,A
41521059,WORLD MARKET,QUEENS,0,LAGUARDIA AIRPORT,11369,7186566210,American ,2.0,A
41521159,CITY SANDWICH,MANHATTAN,649,9 AVENUE,10036,6466843943,Sandwiches/Salads/Mixed Buffet,9.0,A
41521264,WAH LUNG RESTAURANT,BROOKLYN,1932      ,KINGS HIGHWAY                                     ,11229,7183821825,Chinese,11.0,A
41521287,WEST NEW MALAYSIA RESTAURANT,MANHATTAN,4648      ,BOWERY                                            ,10013,2129640284,Asian,10.0,A
41521630,AMERICAN RETRO BAR & GRILL,MANHATTAN,714,11 AVENUE,10019,2122452203,American ,9.0,A
41521810,VIVE LA CREPE!,MANHATTAN,51,SPRING STREET,10012,6464846897,French,9.0,A
41522082,LINCOLN RISTORANTE,MANHATTAN,142,WEST   65 STREET,10023,2123596500,Italian,5.0,A
41522258,"SUBWAY, PIZZA & BURGER UR WAY",BROOKLYN,528,CLARKSON AVENUE,11203,3476636004,American ,9.0,A
41522397,LACORAL,MANHATTAN,139,CENTRE STREET,10013,2123431919,Asian,8.0,A
41523226,THE LITTLE CHINANTLA RESTAURANT,QUEENS,9606,43 AVENUE,11368,7182058999,Mexican,8.0,A
41523265,BUCA,MANHATTAN,201       ,WEST  103 STREET                                  ,10025,2125318730,Pizza/Italian,11.0,A
41523349,STEVEN RESTAURANT,BRONX,2233,BOSTON ROAD,10467,7186527778,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11.0,A
41523477,LU SHAN GOLDEN FOUNTAIN CHINESE KITCHEN,QUEENS,11616,METROPOLITAN AVENUE,11418,7184415000,Chinese,7.0,A
41523593,EDI & THE WOLF,MANHATTAN,102,AVENUE C,10009,2125981040,German,12.0,A
41523630,LITTLE ITALY PIZZA III,MANHATTAN,122       ,UNIVERSITY PLACE                                  ,10003,2129894225,Pizza/Italian,5.0,A
41523649,OUR PLACE CHINA CHALET,MANHATTAN,242,EAST   79 STREET,10075,2122884888,Chinese,8.0,A
41523650,NEW YORK YACHT CLUB,MANHATTAN,37,WEST   44 STREET,10036,2123821000,American ,8.0,A
41523665,PARSON'S DINER,QUEENS,2527,PARSONS BOULEVARD,11354,7183532223,American ,13.0,A
41523675,NO PORK HALAL KITCHEN CHINESE RESTAURANT,BROOKLYN,50        ,4 AVENUE                                          ,11217,7188759888,Chinese,10.0,A
41523686,FOO ON CHINESE RESTAURANT,QUEENS,18304,HILLSIDE AVENUE,11432,7182971287,Chinese,12.0,A
41523693,BIRDBATH  NEIGHBORHOOD GREEN BAKERY,MANHATTAN,200,CHURCH STREET,10013,2123097555,Bakery,9.0,A
41523996,OLD HONG KONG,BRONX,539A      ,EAST TREMONT AVENUE                               ,10457,6465757390,Chinese,3.0,A
41524226,MIKEY BAGELS,STATEN ISLAND,7420      ,AMBOY ROAD                                        ,10307,7189849700,American ,10.0,A
41524567,SWEETNESS,BROOKLYN,1150,CONEY ISLAND AVENUE,11230,7184211150,Pakistani,10.0,A
41524599,OFICINA LATINA,MANHATTAN,24,PRINCE STREET,10012,6463812555,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10.0,A
41524607,THE WHISKEY BROOKLYN,BROOKLYN,44,BERRY STREET,11249,7183878444,American ,12.0,A
41524734,UMI JAPANESE RESTAURANT  SUSHI BAR & TERIYAKI GRILL,QUEENS,9605,METROPOLITAN AVENUE,11375,7182613483,Japanese,12.0,A
41524804,MASAKARI JAPANESE FUSION,BROOKLYN,1631,SHEEPSHEAD BAY ROAD,11235,7183323899,Japanese,9.0,A
41524890,LITTLE CUPCAKE BAKE SHOP,MANHATTAN,30,PRINCE STREET,10012,2129419100,Bakery,12.0,A
41524912,EAST FAR RESTAURANT,BROOKLYN,2406,MERMAID AVENUE,11224,7182663129,Chinese,9.0,A
41525010,PARDES RESTAURANT,BROOKLYN,497,ATLANTIC AVENUE,11217,7187973880,Jewish/Kosher,11.0,A
41525016,DA MIKELE,MANHATTAN,275,CHURCH STREET,10013,2129258800,Italian,8.0,A
41525094,DA NONNA ROSA,BROOKLYN,140,7 AVENUE,11215,7187886225,Italian,7.0,A
41525131,IL BACCO RISTORANTE,QUEENS,25324,NORTHERN BOULEVARD,11362,7182247657,Italian,8.0,A
41525144,MANGO'S RESTAURANT & CATERING,BRONX,4030,WHITE PLAINS ROAD,10466,3479453140,Caribbean,10.0,A
41525351,PASTELES CAPY,QUEENS,4110,29 STREET,11101,7183099905,Bakery,3.0,A
41525379,BAR ITALIA,MANHATTAN,768,MADISON AVENUE,10065,9175466676,Italian,2.0,A
41525452,MARINELL BAKERY,BRONX,264,EAST  167 STREET,10456,7185883585,Bakery,5.0,A
41525492,LA PENDA RESTAURANT,BRONX,2233      ,GRAND CONCOURSE                                                                                     ,10453,3478622606,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11.0,A
41525547,TARO SUSHI,BROOKLYN,244,FLATBUSH AVENUE,11217,7183985240,Japanese,11.0,A
41525640,THE SWALLOW CAFE & ESPRESSO BAR,BROOKLYN,49,BOGART STREET,11206,8172795537,Café/Coffee/Tea,2.0,A
41525880,BEDAWI CAFE,BROOKLYN,266,PROSPECT PARK WEST,11215,7184993444,Mediterranean,6.0,A
41526041,EAST STAR RESTAURANT,QUEENS,80-24,NORTHERN BOULEVARD,11372,7184783088,Chinese,2.0,A
41526478,LA FLACA,MANHATTAN,384,GRAND STREET,10002,6466929259,Mexican,9.0,A
41526728,KIN SHOP,MANHATTAN,469,AVENUE OF THE AMERICAS,10011,2126754295,Thai,9.0,A
41527114,MERCHANTS RIVER HOUSE,MANHATTAN,375 ,SOUTH END AVENUE,10280,2124321451,American ,4.0,A
41527379,KAM WAH RESTAURANT,BROOKLYN,208       ,LEWIS AVENUE                                      ,11221,7184432100,Chinese,13.0,A
41527419,SURYA SWEETS & SNACKS,QUEENS,25018,HILLSIDE AVENUE,11426,7183477770,Vegetarian,9.0,A
41527529,THE SHANTI SHACK,BROOKLYN,85,NORTH    3 STREET,11249,9179693778,"Juice, Smoothies, Fruit Salads",7.0,A
41527538,AREPAS PUES MIXTAS,QUEENS,8315,37 AVENUE,11372,7187052978,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",9.0,A
41528048,FORTALEZCASE CON LO MEJOR DE LA NATURALEZA,BROOKLYN,3434,FULTON STREET,11208,3475753025,"Juice, Smoothies, Fruit Salads",10.0,A
41528051,THE BAILEY,MANHATTAN,52,WILLIAM STREET,10005,2128592200,American ,9.0,A
41528054,CRIF DOGS,BROOKLYN,555,DRIGGS AVENUE,11211,7183023200,American ,9.0,A
41528086,MOTTSU,MANHATTAN,285,MOTT STREET,10012,2123438017,Japanese,12.0,A
41528104,PALERMO PASTRY SHOP,BROOKLYN,5517 ,AVENUE N,11234,7189681672,Bakery,5.0,A
41528368,"TIM HORTONS, SOUP MAN, TASTI D-LITE",MANHATTAN,1021,6 AVENUE,10018,6468526113,American ,5.0,A
41528816,UNION SQUARE CATERING FACILITY BALLROOM,MANHATTAN,27,UNION SQUARE WEST,10003,2122437969,American ,9.0,A
41528836,NAM NAM,BROOKLYN,109       ,MONTROSE AVENUE                                   ,11206,7183029200,Sandwiches,5.0,A
41528838,GOOD BEER,MANHATTAN,422,EAST    9 STREET,10009,2126774836,"Bottled beverages, including water, sodas, juices, etc.",11.0,A
41528851,GOOD TASTE RESTAURANT,QUEENS,3801,29 STREET,11101,7187068777,Chinese,10.0,A
41528864,LAS DIVAS SPORTS BAR-N-RESTAURANT,BRONX,966,EAST  165 STREET,10459,6467077653,Spanish,13.0,A
41528976,FAMILY KITCHEN,BROOKLYN,1709      ,FOSTER AVENUE                                     ,11230,7188590283,Chinese,3.0,A
41529002,BELL BOOK & CANDLE,MANHATTAN,141,WEST   10 STREET,10014,2124142355,American ,11.0,A
41529070,SPINELLI'S PIZZA/GYRO II,MANHATTAN,425,7 AVENUE,10001,2122390646,Italian,9.0,A
41529148,THE ORIGINAL VINCENT'S ESTABLISH 1904,MANHATTAN,119,MOTT STREET,10013,2122268133,Italian,8.0,A
41529617,SHOBU SUSHI & GRILL,BROOKLYN,9427      ,5 AVENUE                                          ,11209,7188338345,Japanese,13.0,A
41529624,MAY FLOWER NO.1 CHINESE RESTAURANT,STATEN ISLAND,1116,CASTLETON AVENUE,10310,2126086029,Chinese,11.0,A
41529658,DE LILLO PASTRY SHOP,BRONX,610       ,EAST  187 STREET                                  ,10458,7183678198,Bakery,8.0,A
41529681,456 RESTAURANT,MANHATTAN,69,MOTT STREET,10013,2129640003,Chinese,10.0,A
41529719,WING HUA II,BROOKLYN,223,CHURCH AVENUE,11218,7184368833,Chinese,9.0,A
41529756,CHIQUITA'S RESTAURANT,QUEENS,6059,MYRTLE AVENUE,11385,7183860500,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12.0,A
41529795,JIMMY'S HOUSE CHINESE CUISINE,MANHATTAN,162       ,EAST   25 STREET                                  ,10010,2127257888,Chinese,12.0,A
41529889,BROOKLYN COMMUNE,BROOKLYN,601       ,GREENWOOD AVENUE                                  ,11218,7186861044,Sandwiches/Salads/Mixed Buffet,7.0,A
41529935,BAGELETTE,QUEENS,9742,63 ROAD,11374,7184590204,Bagels/Pretzels,13.0,A
41529941,SUNSHINE BAKERY & CAFE,QUEENS,8402,QUEENS BOULEVARD,11373,7185072298,Bakery,11.0,A
41530089,BROOKLYNEER,MANHATTAN,220,WEST HOUSTON STREET,10014,6466924911,American ,12.0,A
41530091,JOY & SNOOK RESTAURANT AND BAKERY,BROOKLYN,762,NOSTRAND AVENUE,11216,7182218020,Caribbean,13.0,A
41530103,BANGKOK 2 THAI,MANHATTAN,349,1 AVENUE,10010,2124734480,Thai,12.0,A
41530127,COAL YARD BAR,MANHATTAN,102       ,1 AVENUE                                          ,10009,2126774595,American ,8.0,A
41530258,OSTERIA AL DODGE,MANHATTAN,142       ,WEST   44 STREET                                  ,10036,2129443643,Italian,12.0,A
41530529,SABOR LATINO,BROOKLYN,347,UNION AVENUE,11211,7183023935,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",13.0,A
41530561,ROJAS COFFEE SHOP,QUEENS,4702,METROPOLITAN AVENUE,11385,7183660042,American ,7.0,A
41530565,TORTAS DON PACOS,MANHATTAN,2131,3 AVENUE,10035,2128760700,Mexican,5.0,A
41530569,BLACK ANT,MANHATTAN,60,2 AVENUE,10003,2125980300,Mexican,7.0,A
41530574,WTF COFFEE & TEA,BROOKLYN,47,WILLOUGHBY AVENUE,11205,9176576499,Café/Coffee/Tea,13.0,A
41530631,LA DOLCE PASTRY SHOPPE,STATEN ISLAND,655,ROSSVILLE AVENUE,10309,7183569864,Bakery,12.0,A
41530741,NATIONAL,BROOKLYN,723,FULTON STREET,11217,7185223510,Thai,13.0,A
41530819,FRANK & DANNY'S PIZZERIA,STATEN ISLAND,4369      ,AMBOY ROAD                                        ,10312,7183171100,Italian,9.0,A
41530881,MARCO POLO PIZZA & DELI,MANHATTAN,1289,MADISON AVENUE,10128,2124273777,American ,12.0,A
41530918,MAMA ITALIAN PIZZA,MANHATTAN,94        ,NAGLE AVENUE                                      ,10040,2123044700,Pizza,7.0,A
41531073,LOMA RESTAURANT COFFEE SHOP,BROOKLYN,941,BROADWAY,11206,7184430243,Spanish,13.0,A
41531104,AL HIRSCHFELD THEATRE,MANHATTAN,302       ,WEST   45 STREET                                  ,10036,2125825472,American ,12.0,A
41531114,WALTER KERR THEATRE,MANHATTAN,219,WEST   48 STREET,10036,2125825472,American ,13.0,A
41531118,ST JAMES THEATRE,MANHATTAN,246,WEST   44 STREET,10036,2125825472,American ,7.0,A
41531136,AUGUST WILSON THEATRE,MANHATTAN,245,WEST   52 STREET,10019,2125825472,American ,12.0,A
41531139,EUGENE O'NEILL THEATRE,MANHATTAN,230,WEST   49 STREET,10019,2125825472,American ,8.0,A
41531146,AVENUE U EAGLE KITCHEN,BROOKLYN,152,AVENUE U,11223,7182655588,Chinese,8.0,A
41531196,CALL IT A WRAP,STATEN ISLAND,1198,FOREST AVENUE,10310,7188768300,American ,5.0,A
41531252,NAI TAPAS BAR,MANHATTAN,174       ,1 AVENUE                                          ,10009,2126771030,Tapas,12.0,A
41531279,GREENPOINT LOUNGE,QUEENS,4322      ,GREENPOINT AVENUE                                 ,11104,7187067825,Irish,7.0,A
41531391,ZEKE'S,BROOKLYN,7720      ,3 AVENUE                                          ,11209,7188361600,American ,13.0,A
41531476,ANGIE'S BREAKFAST SPOT,BROOKLYN,1637,BROADWAY,11207,7185737765,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11.0,A
